time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
67.86591,0,0,0,0,0,0
67.86956,0,0,0,0,0,0
67.87386,0,0,0,0,0,0
67.87765,0,0,0,0,0,0
67.8814,0,0,0,0,0,0
67.88547,0,0,0,0,0,0
67.889,0,0,0,0,0,0
67.89284,0,0,0,0,0,0
67.89638,0,0,0,0,0,0
67.90006,0,0,0,0,0,0
67.90369,0,0,0,0,0,0
67.90707,0,0,0,0,0,0
67.91022,0,0,0,0,0,0
67.91383,0,0,0,0,0,0
67.91769,0,0,0,0,0,0
67.92117,0,0,0,0,0,0
67.9248,0,0,0,0,0,0
67.92815,0,0,0,0,0,0
67.93186,0,0,0,0,0,0
67.93543,0,0,0,0,0,0
67.93867,0,0,0,0,0,0
67.94235,0,0,0,0,0,0
67.94595,0,0,0,0,0,0
67.94979,0,0,0,0,0,0
67.95315,0,0,0,0,0,0
67.95661,0,0,0,0,0,0
67.96033,0,0,0,0,0,0
67.9641,0,0,0,0,0,0
67.96803,0,0,0,0,0,0
67.97124,0,0,0,0,0,0
67.97486,0,0,0,0,0,0
67.9782,0,0,0,0,0,0
67.98215,0,0,0,0,0,0
67.98581,0,0,0,0,0,0
67.9891,0,0,0,0,0,0
67.99248,0,0,0,0,0,0
67.99596,0,0,0,0,0,0
67.99961,0,0,0,0,0,0
68.00358,0,0,0,0,0,0
68.00743,0,0,0,0,0,0
68.0113,0,0,0,0,0,0
68.01501,0,0,0,0,0,0
68.01819,0,0,0,0,0,0
68.02176,0,0,0,0,0,0
68.02586,0,0,0,0,0,0
68.02917,0,0,0,0,0,0
68.0324,0,0,0,0,0,0
68.0358,0,0,0,0,0,0
68.03915,0,0,0,0,0,0
68.04275,0,0,0,0,0,0
68.04614,0,0,0,0,0,0
68.04949,0,0,0,0,0,0
68.05283,0,0,0,0,0,0
68.05633,0,0,0,0,0,0
68.06022,0,0,0,0,0,0
68.06393,0,0,0,0,0,0
68.06757,0,0,0,0,0,0
68.07136,0,0,0,0,0,0
68.07545,0,0,0,0,0,0
68.07879,0,0,0,0,0,0
68.0825,0,0,0,0,0,0
68.08608,0,0,0,0,0,0
68.08971,0,0,0,0,0,0
68.09342,0,0,0,0,0,0
68.09686,0,0,0,0,0,0
68.10039,0,0,0,0,0,0
68.10413,0,0,0,0,0,0
68.10774,0,0,0,0,0,0
68.11105,0,0,0,0,0,0
68.11515,0,0,0,0,0,0
68.11935,0,0,0,0,0,0
68.1236,0,0,0,0,0,0
68.12731,0,0,0,0,0,0
68.13092,0,0,0,0,0,0
68.13534,0,0,0,0,0,0
68.13909,0,0,0,0,0,0
68.14301,0,0,0,0,0,0
68.14674,0,0,0,0,0,0
68.15161,0,0,0,0,0,0
68.15538,0,0,0,0,0,0
68.16,0,0,0,0,0,0
68.16381,0,0,0,0,0,0
68.1686,0,0,0,0,0,0
68.17262,0,0,0,0,0,0
68.17643,0,0,0,0,0,0
68.18033,0,0,0,0,0,0
68.18544,0,0,0,0,0,0
68.19079,0,0,0,0,0,0
68.19632,0,0,0,0,0,0
68.20083,0,0,0,0,0,0
68.20455,0,0,0,0,0,0
68.20827,0,0,0,0,0,0
68.21204,0,0,0,0,0,0
68.21568,0,0,0,0,0,0
68.21916,0,0,0,0,0,0
68.22281,0,0,0,0,0,0
68.22652,0,0,0,0,0,0
68.22997,0,0,0,0,0,0
68.23361,0,0,0,0,0,0
68.23712,0,0,0,0,0,0
68.24053,0,0,0,0,0,0
68.24415,0,0,0,0,0,0
68.24809,0,0,0,0,0,0
68.2515,0,0,0,0,0,0
68.25475,0,0,0,0,0,0
68.25831,0,0,0,0,0,0
68.26194,0,0,0,0,0,0
68.26546,0,0,0,0,0,0
68.26888,0,0,0,0,0,0
68.27188,0,0,0,0,0,0
68.27586,0,0,0,0,0,0
68.27898,0,0,0,0,0,0
68.28264,0,0,0,0,0,0
68.28609,0,0,0,0,0,0
68.28971,0,0,0,0,0,0
68.29341,0,0,0,0,0,0
68.29673,0,0,0,0,0,0
68.30057,0,0,0,0,0,0
68.30437,0,0,0,0,0,0
68.30814,0,0,0,0,0,0
68.31115,0,0,0,0,0,0
68.31465,0,0,0,0,0,0
68.31801,0,0,0,0,0,0
68.32188,0,0,0,0,0,0
68.32564,0,0,0,0,0,0
68.3291,0,0,0,0,0,0
68.33292,0,0,0,0,0,0
68.33687,0,0,0,0,0,0
68.34037,0,0,0,0,0,0
68.34422,0,0,0,0,0,0
68.34795,0,0,0,0,0,0
68.35158,0,0,0,0,0,0
68.35498,0,0,0,0,0,0
68.35843,0,0,0,0,0,0
68.36234,0,0,0,0,0,0
68.36691,0,0,0,0,0,0
68.37144,0,0,0,0,0,0
68.37509,0,0,0,0,0,0
68.37863,0,0,0,0,0,0
68.38277,0,0,0,0,0,0
68.38627,0,0,0,0,0,0
68.38982,0,0,0,0,0,0
68.39338,0,0,0,0,0,0
68.39671,0,0,0,0,0,0
68.40046,0,0,0,0,0,0
68.40447,0,0,0,0,0,0
68.40897,0,0,0,0,0,0
68.41312,0,0,0,0,0,0
68.41691,0,0,0,0,0,0
68.42017,0,0,0,0,0,0
68.42396,0,0,0,0,0,0
68.42833,0,0,0,0,0,0
68.43269,0,0,0,0,0,0
68.43643,0,0,0,0,0,0
68.44012,0,0,0,0,0,0
68.44422,0,0,0,0,0,0
68.44829,0,0,0,0,0,0
68.45199,0,0,0,0,0,0
68.45544,0,0,0,0,0,0
68.45881,0,0,0,0,0,0
68.4622,0,0,0,0,0,0
