time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
233.405,0,0,0,0,0,0
233.4088,0,0,0,0,0,0
233.4128,0,0,0,0,0,0
233.4168,0,0,0,0,0,0
233.4204,0,0,0,0,0,0
233.4252,0,0,0,0,0,0
233.4293,0,0,0,0,0,0
233.4331,0,0,0,0,0,0
233.4376,0,0,0,0,0,0
233.4425,0,0,0,0,0,0
233.4511,0,0,0,0,0,0
233.4575,0,0,0,0,0,0
233.4659,0,0,0,0,0,0
233.4704,0,0,0,0,0,0
233.475,0,0,0,0,0,0
233.4788,0,0,0,0,0,0
233.4826,0,0,0,0,0,0
233.4873,0,0,0,0,0,0
233.4921,0,0,0,0,0,0
233.4976,0,0,0,0,0,0
233.5022,0,0,0,0,0,0
233.507,0,0,0,0,0,0
233.5112,0,0,0,0,0,0
233.5149,0,0,0,0,0,0
233.5197,0,0,0,0,0,0
233.5242,0,0,0,0,0,0
233.5286,0,0,0,0,0,0
233.5326,0,0,0,0,0,0
233.5377,0,0,0,0,0,0
233.5416,0,0,0,0,0,0
233.5452,0,0,0,0,0,0
233.5505,0,0,0,0,0,0
233.5548,0,0,0,0,0,0
233.5583,0,0,0,0,0,0
233.5626,0,0,0,0,0,0
233.5701,0,0,0,0,0,0
233.5747,0,0,0,0,0,0
233.5797,0,0,0,0,0,0
233.5863,0,0,0,0,0,0
233.5904,0,0,0,0,0,0
233.5948,0,0,0,0,0,0
233.6008,0,0,0,0,0,0
233.6068,0,0,0,0,0,0
233.611,0,0,0,0,0,0
233.6167,0,0,0,0,0,0
233.6219,0,0,0,0,0,0
233.6261,0,0,0,0,0,0
233.6311,0,0,0,0,0,0
233.6362,0,0,0,0,0,0
233.6403,0,0,0,0,0,0
233.6443,0,0,0,0,0,0
233.649,0,0,0,0,0,0
233.6529,0,0,0,0,0,0
233.6581,0,0,0,0,0,0
233.6634,0,0,0,0,0,0
233.6674,0,0,0,0,0,0
233.6725,0,0,0,0,0,0
233.6775,0,0,0,0,0,0
233.6828,0,0,0,0,0,0
233.687,0,0,0,0,0,0
233.6913,0,0,0,0,0,0
233.6963,0,0,0,0,0,0
233.701,0,0,0,0,0,0
233.7055,0,0,0,0,0,0
233.7101,0,0,0,0,0,0
233.715,0,0,0,0,0,0
233.7193,0,0,0,0,0,0
233.7235,0,0,0,0,0,0
233.7281,0,0,0,0,0,0
233.7321,0,0,0,0,0,0
233.7358,0,0,0,0,0,0
233.7394,0,0,0,0,0,0
233.7436,0,0,0,0,0,0
233.7485,0,0,0,0,0,0
233.7522,0,0,0,0,0,0
233.7565,0,0,0,0,0,0
233.7615,0,0,0,0,0,0
233.7657,0,0,0,0,0,0
233.7692,0,0,0,0,0,0
233.7738,0,0,0,0,0,0
233.7789,0,0,0,0,0,0
233.7826,0,0,0,0,0,0
233.7869,0,0,0,0,0,0
233.7922,0,0,0,0,0,0
233.7978,0,0,0,0,0,0
233.8015,0,0,0,0,0,0
233.8064,0,0,0,0,0,0
233.8108,0,0,0,0,0,0
233.8145,0,0,0,0,0,0
233.8181,0,0,0,0,0,0
233.8224,0,0,0,0,0,0
233.8276,0,0,0,0,0,0
233.8314,0,0,0,0,0,0
233.8348,0,0,0,0,0,0
233.8392,0,0,0,0,0,0
233.8448,0,0,0,0,0,0
233.8497,0,0,0,0,0,0
233.8543,0,0,0,0,0,0
233.8592,0,0,0,0,0,0
233.8633,0,0,0,0,0,0
233.8674,0,0,0,0,0,0
233.8722,0,0,0,0,0,0
233.8774,0,0,0,0,0,0
233.881,0,0,0,0,0,0
233.8857,0,0,0,0,0,0
233.8905,0,0,0,0,0,0
233.8941,0,0,0,0,0,0
233.8978,0,0,0,0,0,0
233.9025,0,0,0,0,0,0
233.9076,0,0,0,0,0,0
233.9112,0,0,0,0,0,0
233.9153,0,0,0,0,0,0
233.9197,0,0,0,0,0,0
233.9242,0,0,0,0,0,0
233.9282,0,0,0,0,0,0
233.932,0,0,0,0,0,0
233.9377,0,0,0,0,0,0
233.9415,0,0,0,0,0,0
233.9455,0,0,0,0,0,0
233.9504,0,0,0,0,0,0
233.9552,0,0,0,0,0,0
233.9591,0,0,0,0,0,0
233.9627,0,0,0,0,0,0
233.9673,0,0,0,0,0,0
233.9721,0,0,0,0,0,0
233.9756,0,0,0,0,0,0
233.9794,0,0,0,0,0,0
233.9848,0,0,0,0,0,0
233.9898,0,0,0,0,0,0
233.9934,0,0,0,0,0,0
233.9982,0,0,0,0,0,0
234.003,0,0,0,0,0,0
234.0069,0,0,0,0,0,0
234.0103,0,0,0,0,0,0
234.0152,0,0,0,0,0,0
234.0194,0,0,0,0,0,0
234.0231,0,0,0,0,0,0
234.0267,0,0,0,0,0,0
234.0312,0,0,0,0,0,0
234.0345,0,0,0,0,0,0
234.0391,0,0,0,0,0,0
234.0429,0,0,0,0,0,0
234.0476,0,0,0,0,0,0
234.0517,0,0,0,0,0,0
234.0554,0,0,0,0,0,0
234.0591,0,0,0,0,0,0
234.063,0,0,0,0,0,0
234.067,0,0,0,0,0,0
234.0708,0,0,0,0,0,0
234.0746,0,0,0,0,0,0
234.0797,0,0,0,0,0,0
234.0834,0,0,0,0,0,0
234.0872,0,0,0,0,0,0
234.0917,0,0,0,0,0,0
234.0966,0,0,0,0,0,0
234.1005,0,0,0,0,0,0
234.1046,0,0,0,0,0,0
234.1082,0,0,0,0,0,0
234.1128,0,0,0,0,0,0
234.1165,0,0,0,0,0,0
234.1205,0,0,0,0,0,0
234.1244,0,0,0,0,0,0
234.129,0,0,0,0,0,0
234.1329,0,0,0,0,0,0
234.1369,0,0,0,0,0,0
234.1405,0,0,0,0,0,0
234.1444,0,0,0,0,0,0
234.1484,0,0,0,0,0,0
234.1523,0,0,0,0,0,0
234.1561,0,0,0,0,0,0
234.1597,0,0,0,0,0,0
234.1634,0,0,0,0,0,0
234.1684,0,0,0,0,0,0
234.1724,0,0,0,0,0,0
234.1762,0,0,0,0,0,0
234.1801,0,0,0,0,0,0
234.1838,0,0,0,0,0,0
234.1876,0,0,0,0,0,0
234.1913,0,0,0,0,0,0
234.1946,0,0,0,0,0,0
234.2004,0,0,0,0,0,0
234.2045,0,0,0,0,0,0
234.2082,0,0,0,0,0,0
234.2121,0,0,0,0,0,0
234.2158,0,0,0,0,0,0
234.2193,0,0,0,0,0,0
234.2228,0,0,0,0,0,0
234.2268,0,0,0,0,0,0
234.2307,0,0,0,0,0,0
234.2342,0,0,0,0,0,0
234.2377,0,0,0,0,0,0
234.2413,0,0,0,0,0,0
234.245,0,0,0,0,0,0
234.2491,0,0,0,0,0,0
234.2526,0,0,0,0,0,0
234.2563,0,0,0,0,0,0
234.2603,0,0,0,0,0,0
234.2641,0,0,0,0,0,0
234.2677,0,0,0,0,0,0
234.2713,0,0,0,0,0,0
234.2752,0,0,0,0,0,0
234.2791,0,0,0,0,0,0
234.2825,0,0,0,0,0,0
234.2859,0,0,0,0,0,0
234.2896,0,0,0,0,0,0
234.293,0,0,0,0,0,0
234.2968,0,0,0,0,0,0
234.3005,0,0,0,0,0,0
234.3042,0,0,0,0,0,0
234.3082,0,0,0,0,0,0
234.3119,0,0,0,0,0,0
234.3155,0,0,0,0,0,0
234.3215,0,0,0,0,0,0
234.3307,0,0,0,0,0,0
234.3349,0,0,0,0,0,0
234.3404,0,0,0,0,0,0
234.3443,0,0,0,0,0,0
234.3482,0,0,0,0,0,0
234.3521,0,0,0,0,0,0
234.356,0,0,0,0,0,0
234.3596,0,0,0,0,0,0
234.3635,0,0,0,0,0,0
234.3674,0,0,0,0,0,0
234.3708,0,0,0,0,0,0
234.3748,0,0,0,0,0,0
234.3796,0,0,0,0,0,0
234.3837,0,0,0,0,0,0
234.3876,0,0,0,0,0,0
234.3914,0,0,0,0,0,0
234.3947,0,0,0,0,0,0
234.4009,0,0,0,0,0,0
234.4274,0,0,0,0,0,0
234.4468,0,0,0,0,0,0
234.4661,0,0,0,0,0,0
234.4869,0,0,0,0,0,0
234.5072,0,0,0,0,0,0
234.5279,0,0,0,0,0,0
234.5482,0,0,0,0,0,0
234.5685,0,0,0,0,0,0
234.5887,0,0,0,0,0,0
234.6077,0,0,0,0,0,0
234.6304,0,0,0,0,0,0
234.6501,0,0,0,0,0,0
234.669,0,0,0,0,0,0
234.6897,0,0,0,0,0,0
234.7097,0,0,0,0,0,0
234.7284,0,0,0,0,0,0
234.7408,0,0,0,0,0,0
234.745,0,0,0,0,0,0
234.7487,0,0,0,0,0,0
234.7543,0,0,0,0,0,0
234.7605,0,0,0,0,0,0
234.7649,0,0,0,0,0,0
234.7703,0,0,0,0,0,0
234.7748,0,0,0,0,0,0
234.7786,0,0,0,0,0,0
234.7836,0,0,0,0,0,0
234.7887,0,0,0,0,0,0
234.7923,0,0,0,0,0,0
234.7966,0,0,0,0,0,0
234.8015,0,0,0,0,0,0
234.8062,0,0,0,0,0,0
234.8101,0,0,0,0,0,0
234.8141,0,0,0,0,0,0
234.8189,0,0,0,0,0,0
234.824,0,0,0,0,0,0
234.8285,0,0,0,0,0,0
234.8335,0,0,0,0,0,0
234.838,0,0,0,0,0,0
234.8422,0,0,0,0,0,0
234.8477,0,0,0,0,0,0
234.8523,0,0,0,0,0,0
234.8559,0,0,0,0,0,0
234.8596,0,0,0,0,0,0
234.8646,0,0,0,0,0,0
234.8709,0,0,0,0,0,0
234.8747,0,0,0,0,0,0
234.8783,0,0,0,0,0,0
234.8836,0,0,0,0,0,0
234.8876,0,0,0,0,0,0
234.8915,0,0,0,0,0,0
234.8953,0,0,0,0,0,0
234.8999,0,0,0,0,0,0
234.9034,0,0,0,0,0,0
234.9078,0,0,0,0,0,0
234.9127,0,0,0,0,0,0
234.9166,0,0,0,0,0,0
234.9204,0,0,0,0,0,0
234.9247,0,0,0,0,0,0
234.9294,0,0,0,0,0,0
234.9328,0,0,0,0,0,0
234.937,0,0,0,0,0,0
234.941,0,0,0,0,0,0
234.9447,0,0,0,0,0,0
234.9486,0,0,0,0,0,0
234.9526,0,0,0,0,0,0
234.9564,0,0,0,0,0,0
234.9601,0,0,0,0,0,0
234.9638,0,0,0,0,0,0
234.9672,0,0,0,0,0,0
234.9709,0,0,0,0,0,0
234.9744,0,0,0,0,0,0
234.9779,0,0,0,0,0,0
234.9819,0,0,0,0,0,0
234.9857,0,0,0,0,0,0
234.9893,0,0,0,0,0,0
234.9929,0,0,0,0,0,0
234.9968,0,0,0,0,0,0
235.0003,0,0,0,0,0,0
235.0042,0,0,0,0,0,0
235.009,0,0,0,0,0,0
235.0138,0,0,0,0,0,0
235.0184,0,0,0,0,0,0
235.0222,0,0,0,0,0,0
235.0277,0,0,0,0,0,0
235.0317,0,0,0,0,0,0
235.0355,0,0,0,0,0,0
235.0398,0,0,0,0,0,0
235.0438,0,0,0,0,0,0
235.0484,0,0,0,0,0,0
235.0519,0,0,0,0,0,0
235.0562,0,0,0,0,0,0
235.0604,0,0,0,0,0,0
235.0658,0,0,0,0,0,0
235.0697,0,0,0,0,0,0
235.0747,0,0,0,0,0,0
235.0794,0,0,0,0,0,0
235.0829,0,0,0,0,0,0
235.0875,0,0,0,0,0,0
235.0922,0,0,0,0,0,0
235.0963,0,0,0,0,0,0
235.1005,0,0,0,0,0,0
235.1052,0,0,0,0,0,0
235.1102,0,0,0,0,0,0
235.1138,0,0,0,0,0,0
235.1174,0,0,0,0,0,0
235.1218,0,0,0,0,0,0
235.1262,0,0,0,0,0,0
235.1301,0,0,0,0,0,0
235.1339,0,0,0,0,0,0
235.1392,0,0,0,0,0,0
235.1442,0,0,0,0,0,0
235.1499,0,0,0,0,0,0
235.1546,0,0,0,0,0,0
235.1588,0,0,0,0,0,0
235.1684,0,0,0,0,0,0
235.1738,0,0,0,0,0,0
235.178,0,0,0,0,0,0
235.1823,0,0,0,0,0,0
235.1875,0,0,0,0,0,0
235.1955,0,0,0,0,0,0
235.2006,0,0,0,0,0,0
235.2106,0,0,0,0,0,0
235.2161,0,0,0,0,0,0
235.2216,0,0,0,0,0,0
235.2263,0,0,0,0,0,0
235.2308,0,0,0,0,0,0
235.2354,0,0,0,0,0,0
235.2437,0,0,0,0,0,0
235.2496,0,0,0,0,0,0
235.2547,0,0,0,0,0,0
235.2587,0,0,0,0,0,0
235.2638,0,0,0,0,0,0
235.2688,0,0,0,0,0,0
235.2729,0,0,0,0,0,0
235.2769,0,0,0,0,0,0
235.2843,0,0,0,0,0,0
235.2891,0,0,0,0,0,0
235.2937,0,0,0,0,0,0
235.2996,0,0,0,0,0,0
235.3046,0,0,0,0,0,0
235.3085,0,0,0,0,0,0
235.3132,0,0,0,0,0,0
235.3184,0,0,0,0,0,0
235.3222,0,0,0,0,0,0
235.3268,0,0,0,0,0,0
235.3317,0,0,0,0,0,0
235.3357,0,0,0,0,0,0
235.3402,0,0,0,0,0,0
235.3457,0,0,0,0,0,0
235.3508,0,0,0,0,0,0
235.3551,0,0,0,0,0,0
235.3607,0,0,0,0,0,0
235.3667,0,0,0,0,0,0
235.3708,0,0,0,0,0,0
235.3757,0,0,0,0,0,0
235.3809,0,0,0,0,0,0
235.3853,0,0,0,0,0,0
235.39,0,0,0,0,0,0
235.3958,0,0,0,0,0,0
235.3996,0,0,0,0,0,0
235.4048,0,0,0,0,0,0
235.4122,0,0,0,0,0,0
235.4164,0,0,0,0,0,0
235.4212,0,0,0,0,0,0
235.4264,0,0,0,0,0,0
235.4317,0,0,0,0,0,0
235.4358,0,0,0,0,0,0
235.4413,0,0,0,0,0,0
235.4472,0,0,0,0,0,0
235.4539,0,0,0,0,0,0
235.4599,0,0,0,0,0,0
235.467,0,0,0,0,0,0
235.4721,0,0,0,0,0,0
235.479,0,0,0,0,0,0
235.4857,0,0,0,0,0,0
235.4912,0,0,0,0,0,0
235.4983,0,0,0,0,0,0
235.5047,0,0,0,0,0,0
235.5117,0,0,0,0,0,0
235.5175,0,0,0,0,0,0
235.522,0,0,0,0,0,0
235.5276,0,0,0,0,0,0
235.5349,0,0,0,0,0,0
235.54,0,0,0,0,0,0
235.5474,0,0,0,0,0,0
235.5532,0,0,0,0,0,0
235.5611,0,0,0,0,0,0
235.569,0,0,0,0,0,0
235.5747,0,0,0,0,0,0
235.5819,0,0,0,0,0,0
235.5865,0,0,0,0,0,0
235.5915,0,0,0,0,0,0
235.5974,0,0,0,0,0,0
235.602,0,0,0,0,0,0
235.607,0,0,0,0,0,0
235.6125,0,0,0,0,0,0
235.6172,0,0,0,0,0,0
235.6219,0,0,0,0,0,0
235.6264,0,0,0,0,0,0
235.6313,0,0,0,0,0,0
235.6366,0,0,0,0,0,0
235.6412,0,0,0,0,0,0
235.647,0,0,0,0,0,0
235.6531,0,0,0,0,0,0
235.6573,0,0,0,0,0,0
235.6615,0,0,0,0,0,0
235.6679,0,0,0,0,0,0
235.6742,0,0,0,0,0,0
235.6797,0,0,0,0,0,0
235.6841,0,0,0,0,0,0
235.688,0,0,0,0,0,0
235.6918,0,0,0,0,0,0
235.6961,0,0,0,0,0,0
235.7006,0,0,0,0,0,0
235.7048,0,0,0,0,0,0
235.7086,0,0,0,0,0,0
235.713,0,0,0,0,0,0
235.7175,0,0,0,0,0,0
235.7448,0,0,0,0,0,0
235.7511,0,0,0,0,0,0
235.7559,0,0,0,0,0,0
235.7618,0,0,0,0,0,0
235.7673,0,0,0,0,0,0
235.772,0,0,0,0,0,0
235.7772,0,0,0,0,0,0
235.7817,0,0,0,0,0,0
235.7861,0,0,0,0,0,0
235.7905,0,0,0,0,0,0
235.7958,0,0,0,0,0,0
235.7999,0,0,0,0,0,0
235.8046,0,0,0,0,0,0
235.8095,0,0,0,0,0,0
235.8144,0,0,0,0,0,0
235.8185,0,0,0,0,0,0
235.8233,0,0,0,0,0,0
235.8282,0,0,0,0,0,0
235.8324,0,0,0,0,0,0
235.8369,0,0,0,0,0,0
235.8413,0,0,0,0,0,0
235.8463,0,0,0,0,0,0
235.8511,0,0,0,0,0,0
235.8557,0,0,0,0,0,0
235.8604,0,0,0,0,0,0
235.8656,0,0,0,0,0,0
235.8704,0,0,0,0,0,0
235.8752,0,0,0,0,0,0
235.88,0,0,0,0,0,0
235.8843,0,0,0,0,0,0
235.8889,0,0,0,0,0,0
235.893,0,0,0,0,0,0
235.8978,0,0,0,0,0,0
235.9019,0,0,0,0,0,0
235.9062,0,0,0,0,0,0
235.9101,0,0,0,0,0,0
235.9143,0,0,0,0,0,0
235.9197,0,0,0,0,0,0
235.9236,0,0,0,0,0,0
235.9278,0,0,0,0,0,0
235.9322,0,0,0,0,0,0
235.9359,0,0,0,0,0,0
235.9407,0,0,0,0,0,0
235.9454,0,0,0,0,0,0
235.9497,0,0,0,0,0,0
235.9537,0,0,0,0,0,0
235.9583,0,0,0,0,0,0
235.9632,0,0,0,0,0,0
235.9671,0,0,0,0,0,0
235.9712,0,0,0,0,0,0
235.9765,0,0,0,0,0,0
235.9805,0,0,0,0,0,0
235.9848,0,0,0,0,0,0
235.9896,0,0,0,0,0,0
235.9937,0,0,0,0,0,0
235.9984,0,0,0,0,0,0
236.0024,0,0,0,0,0,0
236.0069,0,0,0,0,0,0
236.0107,0,0,0,0,0,0
236.0148,0,0,0,0,0,0
236.0196,0,0,0,0,0,0
236.024,0,0,0,0,0,0
236.0282,0,0,0,0,0,0
236.0322,0,0,0,0,0,0
236.0368,0,0,0,0,0,0
236.0411,0,0,0,0,0,0
236.0457,0,0,0,0,0,0
236.0511,0,0,0,0,0,0
236.0559,0,0,0,0,0,0
236.0608,0,0,0,0,0,0
236.0665,0,0,0,0,0,0
236.0736,0,0,0,0,0,0
236.0775,0,0,0,0,0,0
236.0844,0,0,0,0,0,0
236.0934,0,0,0,0,0,0
236.0976,0,0,0,0,0,0
236.1027,0,0,0,0,0,0
236.1072,0,0,0,0,0,0
236.111,0,0,0,0,0,0
236.1153,0,0,0,0,0,0
236.1192,0,0,0,0,0,0
236.123,0,0,0,0,0,0
236.1271,0,0,0,0,0,0
236.1329,0,0,0,0,0,0
236.1368,0,0,0,0,0,0
236.1411,0,0,0,0,0,0
236.1454,0,0,0,0,0,0
236.1493,0,0,0,0,0,0
236.1532,0,0,0,0,0,0
236.1571,0,0,0,0,0,0
236.1615,0,0,0,0,0,0
236.166,0,0,0,0,0,0
236.1707,0,0,0,0,0,0
236.1758,0,0,0,0,0,0
236.1799,0,0,0,0,0,0
236.1843,0,0,0,0,0,0
236.1888,0,0,0,0,0,0
236.1928,0,0,0,0,0,0
236.1976,0,0,0,0,0,0
236.2022,0,0,0,0,0,0
236.2068,0,0,0,0,0,0
236.213,0,0,0,0,0,0
236.22,0,0,0,0,0,0
236.2257,0,0,0,0,0,0
236.2315,0,0,0,0,0,0
236.2422,0,0,0,0,0,0
236.2476,0,0,0,0,0,0
