time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
96.36975,0,0,0,0,0,0
96.37327,0,0,0,0,0,0
96.37692,0,0,0,0,0,0
96.38096,0,0,0,0,0,0
96.38564,0,0,0,0,0,0
96.39018,0,0,0,0,0,0
96.3951,0,0,0,0,0,0
96.39957,0,0,0,0,0,0
96.40421,0,0,0,0,0,0
96.40815,0,0,0,0,0,0
96.4123,0,0,0,0,0,0
96.4167,0,0,0,0,0,0
96.4213,0,0,0,0,0,0
96.42656,0,0,0,0,0,0
96.43294,0,0,0,0,0,0
96.43722,0,0,0,0,0,0
96.44141,0,0,0,0,0,0
96.4465,0,0,0,0,0,0
96.45099,0,0,0,0,0,0
96.45464,0,0,0,0,0,0
96.45807,0,0,0,0,0,0
96.46242,0,0,0,0,0,0
96.46708,0,0,0,0,0,0
96.47096,0,0,0,0,0,0
96.47492,0,0,0,0,0,0
96.48035,0,0,0,0,0,0
96.48481,0,0,0,0,0,0
96.4884,0,0,0,0,0,0
96.49241,0,0,0,0,0,0
96.49769,0,0,0,0,0,0
96.5013,0,0,0,0,0,0
96.50526,0,0,0,0,0,0
96.5099,0,0,0,0,0,0
96.51454,0,0,0,0,0,0
96.51837,0,0,0,0,0,0
96.52158,0,0,0,0,0,0
96.52642,0,0,0,0,0,0
96.53062,0,0,0,0,0,0
96.53387,0,0,0,0,0,0
96.53735,0,0,0,0,0,0
96.54219,0,0,0,0,0,0
96.54669,0,0,0,0,0,0
96.54997,0,0,0,0,0,0
96.55395,0,0,0,0,0,0
96.55813,0,0,0,0,0,0
96.5618,0,0,0,0,0,0
96.56563,0,0,0,0,0,0
96.57024,0,0,0,0,0,0
96.57458,0,0,0,0,0,0
96.57897,0,0,0,0,0,0
96.58266,0,0,0,0,0,0
96.5864,0,0,0,0,0,0
96.59066,0,0,0,0,0,0
96.5945,0,0,0,0,0,0
96.598,0,0,0,0,0,0
96.60193,0,0,0,0,0,0
96.60643,0,0,0,0,0,0
96.61025,0,0,0,0,0,0
96.61371,0,0,0,0,0,0
96.61751,0,0,0,0,0,0
96.62194,0,0,0,0,0,0
96.62656,0,0,0,0,0,0
96.63029,0,0,0,0,0,0
96.63387,0,0,0,0,0,0
96.63753,0,0,0,0,0,0
96.64098,0,0,0,0,0,0
96.64505,0,0,0,0,0,0
96.64896,0,0,0,0,0,0
96.65368,0,0,0,0,0,0
96.65726,0,0,0,0,0,0
96.66083,0,0,0,0,0,0
96.66499,0,0,0,0,0,0
96.66885,0,0,0,0,0,0
96.67344,0,0,0,0,0,0
96.67719,0,0,0,0,0,0
96.68112,0,0,0,0,0,0
96.6857,0,0,0,0,0,0
96.68934,0,0,0,0,0,0
96.69347,0,0,0,0,0,0
96.69696,0,0,0,0,0,0
96.70068,0,0,0,0,0,0
96.70441,0,0,0,0,0,0
96.70789,0,0,0,0,0,0
96.71178,0,0,0,0,0,0
96.71574,0,0,0,0,0,0
96.7202,0,0,0,0,0,0
96.72388,0,0,0,0,0,0
96.72807,0,0,0,0,0,0
96.73167,0,0,0,0,0,0
96.7352,0,0,0,0,0,0
96.73863,0,0,0,0,0,0
96.74207,0,0,0,0,0,0
96.74572,0,0,0,0,0,0
96.74935,0,0,0,0,0,0
96.75316,0,0,0,0,0,0
96.7571,0,0,0,0,0,0
96.76093,0,0,0,0,0,0
96.76465,0,0,0,0,0,0
96.76818,0,0,0,0,0,0
96.77187,0,0,0,0,0,0
96.77622,0,0,0,0,0,0
96.77978,0,0,0,0,0,0
96.78351,0,0,0,0,0,0
96.78733,0,0,0,0,0,0
96.79073,0,0,0,0,0,0
96.79444,0,0,0,0,0,0
96.79804,0,0,0,0,0,0
96.80161,0,0,0,0,0,0
96.80532,0,0,0,0,0,0
96.80886,0,0,0,0,0,0
96.81231,0,0,0,0,0,0
96.8159,0,0,0,0,0,0
96.81983,0,0,0,0,0,0
96.8235,0,0,0,0,0,0
96.82699,0,0,0,0,0,0
96.83056,0,0,0,0,0,0
96.83436,0,0,0,0,0,0
96.83782,0,0,0,0,0,0
96.84129,0,0,0,0,0,0
96.84514,0,0,0,0,0,0
96.84856,0,0,0,0,0,0
96.85257,0,0,0,0,0,0
96.85608,0,0,0,0,0,0
96.85963,0,0,0,0,0,0
96.86336,0,0,0,0,0,0
96.86695,0,0,0,0,0,0
96.87046,0,0,0,0,0,0
96.87383,0,0,0,0,0,0
96.8774,0,0,0,0,0,0
96.88219,0,0,0,0,0,0
96.88597,0,0,0,0,0,0
96.88978,0,0,0,0,0,0
96.89331,0,0,0,0,0,0
96.8974,0,0,0,0,0,0
96.90158,0,0,0,0,0,0
96.90581,0,0,0,0,0,0
96.9096,0,0,0,0,0,0
96.91428,0,0,0,0,0,0
96.91814,0,0,0,0,0,0
96.92178,0,0,0,0,0,0
96.92576,0,0,0,0,0,0
96.92944,0,0,0,0,0,0
96.93304,0,0,0,0,0,0
96.93764,0,0,0,0,0,0
96.94144,0,0,0,0,0,0
96.94564,0,0,0,0,0,0
96.94924,0,0,0,0,0,0
96.95298,0,0,0,0,0,0
96.95619,0,0,0,0,0,0
96.95966,0,0,0,0,0,0
96.9633,0,0,0,0,0,0
96.96713,0,0,0,0,0,0
96.97061,0,0,0,0,0,0
96.97422,0,0,0,0,0,0
96.97829,0,0,0,0,0,0
96.98168,0,0,0,0,0,0
96.98556,0,0,0,0,0,0
96.98911,0,0,0,0,0,0
96.99323,0,0,0,0,0,0
96.9972,0,0,0,0,0,0
97.00108,0,0,0,0,0,0
97.00462,0,0,0,0,0,0
97.01008,0,0,0,0,0,0
97.0146,0,0,0,0,0,0
97.01841,0,0,0,0,0,0
97.02205,0,0,0,0,0,0
97.02571,0,0,0,0,0,0
97.02916,0,0,0,0,0,0
97.03244,0,0,0,0,0,0
97.0364,0,0,0,0,0,0
97.04065,0,0,0,0,0,0
97.04479,0,0,0,0,0,0
97.0483,0,0,0,0,0,0
97.05179,0,0,0,0,0,0
97.05553,0,0,0,0,0,0
97.0591,0,0,0,0,0,0
97.06282,0,0,0,0,0,0
97.06622,0,0,0,0,0,0
97.07066,0,0,0,0,0,0
97.07444,0,0,0,0,0,0
97.07829,0,0,0,0,0,0
97.08178,0,0,0,0,0,0
97.08572,0,0,0,0,0,0
97.08912,0,0,0,0,0,0
97.0927,0,0,0,0,0,0
97.09669,0,0,0,0,0,0
97.10131,0,0,0,0,0,0
97.10677,0,0,0,0,0,0
97.11289,0,0,0,0,0,0
97.1191,0,0,0,0,0,0
97.12365,0,0,0,0,0,0
97.12796,0,0,0,0,0,0
97.1318,0,0,0,0,0,0
97.13582,0,0,0,0,0,0
97.13949,0,0,0,0,0,0
97.14315,0,0,0,0,0,0
97.14683,0,0,0,0,0,0
97.15038,0,0,0,0,0,0
97.15408,0,0,0,0,0,0
97.15763,0,0,0,0,0,0
97.16161,0,0,0,0,0,0
97.16546,0,0,0,0,0,0
97.16888,0,0,0,0,0,0
97.17222,0,0,0,0,0,0
97.17592,0,0,0,0,0,0
97.17952,0,0,0,0,0,0
97.18323,0,0,0,0,0,0
97.18769,0,0,0,0,0,0
97.19119,0,0,0,0,0,0
97.19503,0,0,0,0,0,0
97.19891,0,0,0,0,0,0
97.20245,0,0,0,0,0,0
97.20627,0,0,0,0,0,0
97.21001,0,0,0,0,0,0
97.2132,0,0,0,0,0,0
97.2165,0,0,0,0,0,0
97.22003,0,0,0,0,0,0
97.22409,0,0,0,0,0,0
97.22766,0,0,0,0,0,0
97.23116,0,0,0,0,0,0
97.23474,0,0,0,0,0,0
97.23837,0,0,0,0,0,0
97.24174,0,0,0,0,0,0
97.24538,0,0,0,0,0,0
97.24861,0,0,0,0,0,0
97.25226,0,0,0,0,0,0
97.25645,0,0,0,0,0,0
97.25991,0,0,0,0,0,0
97.26374,0,0,0,0,0,0
97.26725,0,0,0,0,0,0
97.27093,0,0,0,0,0,0
97.27461,0,0,0,0,0,0
97.27837,0,0,0,0,0,0
97.28175,0,0,0,0,0,0
97.28606,0,0,0,0,0,0
97.2897,0,0,0,0,0,0
97.29318,0,0,0,0,0,0
97.29659,0,0,0,0,0,0
97.30013,0,0,0,0,0,0
97.30406,0,0,0,0,0,0
97.30769,0,0,0,0,0,0
97.3112,0,0,0,0,0,0
97.31482,0,0,0,0,0,0
97.31886,0,0,0,0,0,0
97.3223,0,0,0,0,0,0
97.32592,0,0,0,0,0,0
97.32934,0,0,0,0,0,0
97.33454,0,0,0,0,0,0
97.33862,0,0,0,0,0,0
97.34205,0,0,0,0,0,0
97.34587,0,0,0,0,0,0
97.34957,0,0,0,0,0,0
97.35315,0,0,0,0,0,0
97.3568,0,0,0,0,0,0
97.36042,0,0,0,0,0,0
97.36424,0,0,0,0,0,0
97.36833,0,0,0,0,0,0
97.37217,0,0,0,0,0,0
97.37633,0,0,0,0,0,0
97.3806,0,0,0,0,0,0
97.38456,0,0,0,0,0,0
97.38825,0,0,0,0,0,0
97.3917,0,0,0,0,0,0
97.39627,0,0,0,0,0,0
97.4007,0,0,0,0,0,0
97.40427,0,0,0,0,0,0
97.40766,0,0,0,0,0,0
97.41193,0,0,0,0,0,0
97.41527,0,0,0,0,0,0
97.41872,0,0,0,0,0,0
97.42237,0,0,0,0,0,0
97.42636,0,0,0,0,0,0
97.43006,0,0,0,0,0,0
97.43398,0,0,0,0,0,0
97.43756,0,0,0,0,0,0
97.44188,0,0,0,0,0,0
97.44621,0,0,0,0,0,0
97.44978,0,0,0,0,0,0
97.45358,0,0,0,0,0,0
97.45754,0,0,0,0,0,0
97.46105,0,0,0,0,0,0
97.46445,0,0,0,0,0,0
97.46802,0,0,0,0,0,0
97.47154,0,0,0,0,0,0
97.47505,0,0,0,0,0,0
97.47852,0,0,0,0,0,0
97.48176,0,0,0,0,0,0
97.48569,0,0,0,0,0,0
97.49008,0,0,0,0,0,0
97.49539,0,0,0,0,0,0
97.49973,0,0,0,0,0,0
97.50471,0,0,0,0,0,0
97.50927,0,0,0,0,0,0
97.51298,0,0,0,0,0,0
97.51721,0,0,0,0,0,0
97.52122,0,0,0,0,0,0
97.52509,0,0,0,0,0,0
97.52895,0,0,0,0,0,0
97.53311,0,0,0,0,0,0
97.53715,0,0,0,0,0,0
97.54105,0,0,0,0,0,0
97.5457,0,0,0,0,0,0
97.54996,0,0,0,0,0,0
97.5539,0,0,0,0,0,0
97.55786,0,0,0,0,0,0
97.56199,0,0,0,0,0,0
97.56635,0,0,0,0,0,0
97.57052,0,0,0,0,0,0
97.57475,0,0,0,0,0,0
97.57897,0,0,0,0,0,0
97.58298,0,0,0,0,0,0
97.5876,0,0,0,0,0,0
97.59233,0,0,0,0,0,0
97.59726,0,0,0,0,0,0
97.60112,0,0,0,0,0,0
97.60515,0,0,0,0,0,0
97.6109,0,0,0,0,0,0
97.61511,0,0,0,0,0,0
97.6189,0,0,0,0,0,0
97.62365,0,0,0,0,0,0
97.62899,0,0,0,0,0,0
97.63345,0,0,0,0,0,0
97.63894,0,0,0,0,0,0
97.64471,0,0,0,0,0,0
97.64902,0,0,0,0,0,0
97.65333,0,0,0,0,0,0
97.65902,0,0,0,0,0,0
97.6634,0,0,0,0,0,0
97.66791,0,0,0,0,0,0
97.67229,0,0,0,0,0,0
97.67728,0,0,0,0,0,0
97.68121,0,0,0,0,0,0
97.68551,0,0,0,0,0,0
97.68996,0,0,0,0,0,0
97.69461,0,0,0,0,0,0
97.69889,0,0,0,0,0,0
97.70446,0,0,0,0,0,0
97.70897,0,0,0,0,0,0
97.7132,0,0,0,0,0,0
97.71801,0,0,0,0,0,0
97.72224,0,0,0,0,0,0
97.72657,0,0,0,0,0,0
97.73051,0,0,0,0,0,0
97.73534,0,0,0,0,0,0
97.74011,0,0,0,0,0,0
97.74422,0,0,0,0,0,0
97.74812,0,0,0,0,0,0
97.75275,0,0,0,0,0,0
97.75675,0,0,0,0,0,0
97.76081,0,0,0,0,0,0
97.7646,0,0,0,0,0,0
97.76911,0,0,0,0,0,0
97.77327,0,0,0,0,0,0
97.77697,0,0,0,0,0,0
97.7808,0,0,0,0,0,0
97.78584,0,0,0,0,0,0
97.78992,0,0,0,0,0,0
97.79439,0,0,0,0,0,0
97.79835,0,0,0,0,0,0
97.8022,0,0,0,0,0,0
97.80611,0,0,0,0,0,0
97.81014,0,0,0,0,0,0
97.81417,0,0,0,0,0,0
97.82037,0,0,0,0,0,0
97.82457,0,0,0,0,0,0
97.82894,0,0,0,0,0,0
97.83317,0,0,0,0,0,0
97.83719,0,0,0,0,0,0
97.84095,0,0,0,0,0,0
97.84499,0,0,0,0,0,0
97.84866,0,0,0,0,0,0
97.8525,0,0,0,0,0,0
97.8558,0,0,0,0,0,0
97.85947,0,0,0,0,0,0
97.86342,0,0,0,0,0,0
97.86681,0,0,0,0,0,0
97.87073,0,0,0,0,0,0
97.87409,0,0,0,0,0,0
97.87788,0,0,0,0,0,0
97.88129,0,0,0,0,0,0
97.88509,0,0,0,0,0,0
97.88823,0,0,0,0,0,0
97.89211,0,0,0,0,0,0
97.89601,0,0,0,0,0,0
97.8992,0,0,0,0,0,0
97.90278,0,0,0,0,0,0
97.90647,0,0,0,0,0,0
97.91045,0,0,0,0,0,0
97.91429,0,0,0,0,0,0
97.91821,0,0,0,0,0,0
97.92208,0,0,0,0,0,0
97.92583,0,0,0,0,0,0
97.92955,0,0,0,0,0,0
97.93301,0,0,0,0,0,0
97.93649,0,0,0,0,0,0
97.94003,0,0,0,0,0,0
97.94453,0,0,0,0,0,0
97.94791,0,0,0,0,0,0
97.95145,0,0,0,0,0,0
97.95661,0,0,0,0,0,0
97.96214,0,0,0,0,0,0
97.96594,0,0,0,0,0,0
97.97003,0,0,0,0,0,0
97.97356,0,0,0,0,0,0
97.97832,0,0,0,0,0,0
97.98215,0,0,0,0,0,0
97.9859,0,0,0,0,0,0
97.98925,0,0,0,0,0,0
97.99387,0,0,0,0,0,0
97.99828,0,0,0,0,0,0
98.00198,0,0,0,0,0,0
98.00667,0,0,0,0,0,0
98.01031,0,0,0,0,0,0
98.01385,0,0,0,0,0,0
98.01903,0,0,0,0,0,0
98.0237,0,0,0,0,0,0
98.02757,0,0,0,0,0,0
98.0321,0,0,0,0,0,0
98.03613,0,0,0,0,0,0
98.0397,0,0,0,0,0,0
98.04427,0,0,0,0,0,0
98.04813,0,0,0,0,0,0
98.05151,0,0,0,0,0,0
98.05537,0,0,0,0,0,0
98.06003,0,0,0,0,0,0
98.064,0,0,0,0,0,0
98.0677,0,0,0,0,0,0
98.0722,0,0,0,0,0,0
98.07614,0,0,0,0,0,0
98.07976,0,0,0,0,0,0
98.08342,0,0,0,0,0,0
98.08686,0,0,0,0,0,0
98.09016,0,0,0,0,0,0
98.09424,0,0,0,0,0,0
98.09818,0,0,0,0,0,0
98.10188,0,0,0,0,0,0
98.10558,0,0,0,0,0,0
98.10982,0,0,0,0,0,0
98.11356,0,0,0,0,0,0
98.11727,0,0,0,0,0,0
98.12175,0,0,0,0,0,0
98.12708,0,0,0,0,0,0
98.13214,0,0,0,0,0,0
98.13763,0,0,0,0,0,0
98.14213,0,0,0,0,0,0
98.14607,0,0,0,0,0,0
98.14998,0,0,0,0,0,0
98.15343,0,0,0,0,0,0
98.15688,0,0,0,0,0,0
98.16055,0,0,0,0,0,0
98.16404,0,0,0,0,0,0
98.16771,0,0,0,0,0,0
98.17154,0,0,0,0,0,0
98.17487,0,0,0,0,0,0
98.17872,0,0,0,0,0,0
98.18241,0,0,0,0,0,0
98.18687,0,0,0,0,0,0
98.19064,0,0,0,0,0,0
98.19424,0,0,0,0,0,0
98.19772,0,0,0,0,0,0
98.20152,0,0,0,0,0,0
98.20571,0,0,0,0,0,0
98.20981,0,0,0,0,0,0
98.21362,0,0,0,0,0,0
98.21757,0,0,0,0,0,0
98.22147,0,0,0,0,0,0
98.22515,0,0,0,0,0,0
98.22866,0,0,0,0,0,0
98.23237,0,0,0,0,0,0
98.23595,0,0,0,0,0,0
98.23928,0,0,0,0,0,0
98.24287,0,0,0,0,0,0
98.24673,0,0,0,0,0,0
98.25062,0,0,0,0,0,0
98.25407,0,0,0,0,0,0
98.25719,0,0,0,0,0,0
98.26054,0,0,0,0,0,0
98.26459,0,0,0,0,0,0
98.2681,0,0,0,0,0,0
98.27144,0,0,0,0,0,0
98.27508,0,0,0,0,0,0
98.27888,0,0,0,0,0,0
98.2824,0,0,0,0,0,0
98.2862,0,0,0,0,0,0
98.28971,0,0,0,0,0,0
98.29357,0,0,0,0,0,0
98.29784,0,0,0,0,0,0
98.30167,0,0,0,0,0,0
98.30534,0,0,0,0,0,0
98.30913,0,0,0,0,0,0
98.31303,0,0,0,0,0,0
98.31644,0,0,0,0,0,0
98.32006,0,0,0,0,0,0
98.32347,0,0,0,0,0,0
98.32869,0,0,0,0,0,0
98.33219,0,0,0,0,0,0
98.33614,0,0,0,0,0,0
98.33947,0,0,0,0,0,0
98.34335,0,0,0,0,0,0
98.34708,0,0,0,0,0,0
98.35052,0,0,0,0,0,0
98.35408,0,0,0,0,0,0
98.35775,0,0,0,0,0,0
98.36218,0,0,0,0,0,0
98.36668,0,0,0,0,0,0
98.37032,0,0,0,0,0,0
98.37439,0,0,0,0,0,0
98.37881,0,0,0,0,0,0
98.3823,0,0,0,0,0,0
98.38628,0,0,0,0,0,0
98.38974,0,0,0,0,0,0
98.39445,0,0,0,0,0,0
98.39791,0,0,0,0,0,0
98.40166,0,0,0,0,0,0
98.40583,0,0,0,0,0,0
98.40988,0,0,0,0,0,0
98.41341,0,0,0,0,0,0
98.41697,0,0,0,0,0,0
98.42072,0,0,0,0,0,0
98.42503,0,0,0,0,0,0
98.42863,0,0,0,0,0,0
98.43241,0,0,0,0,0,0
98.43603,0,0,0,0,0,0
98.43929,0,0,0,0,0,0
98.44608,0,0,0,0,0,0
98.45678,0,0,0,0,0,0
98.46082,0,0,0,0,0,0
98.46579,0,0,0,0,0,0
98.47042,0,0,0,0,0,0
98.47447,0,0,0,0,0,0
98.47832,0,0,0,0,0,0
98.48207,0,0,0,0,0,0
98.48594,0,0,0,0,0,0
98.48949,0,0,0,0,0,0
98.49327,0,0,0,0,0,0
98.49683,0,0,0,0,0,0
98.50039,0,0,0,0,0,0
98.5042,0,0,0,0,0,0
98.5074,0,0,0,0,0,0
98.51145,0,0,0,0,0,0
98.51494,0,0,0,0,0,0
98.51824,0,0,0,0,0,0
98.52164,0,0,0,0,0,0
98.52603,0,0,0,0,0,0
98.52947,0,0,0,0,0,0
98.53309,0,0,0,0,0,0
98.53667,0,0,0,0,0,0
98.53999,0,0,0,0,0,0
98.54373,0,0,0,0,0,0
98.54741,0,0,0,0,0,0
98.55089,0,0,0,0,0,0
98.55419,0,0,0,0,0,0
98.55775,0,0,0,0,0,0
98.56161,0,0,0,0,0,0
98.56519,0,0,0,0,0,0
98.56868,0,0,0,0,0,0
98.572,0,0,0,0,0,0
98.57568,0,0,0,0,0,0
98.57912,0,0,0,0,0,0
98.5827,0,0,0,0,0,0
98.58672,0,0,0,0,0,0
98.59033,0,0,0,0,0,0
98.59402,0,0,0,0,0,0
98.59734,0,0,0,0,0,0
98.60078,0,0,0,0,0,0
98.60452,0,0,0,0,0,0
98.60799,0,0,0,0,0,0
98.61149,0,0,0,0,0,0
98.61492,0,0,0,0,0,0
98.61855,0,0,0,0,0,0
98.622,0,0,0,0,0,0
98.62561,0,0,0,0,0,0
98.62897,0,0,0,0,0,0
98.63232,0,0,0,0,0,0
98.63649,0,0,0,0,0,0
98.63986,0,0,0,0,0,0
98.64336,0,0,0,0,0,0
98.64675,0,0,0,0,0,0
98.65081,0,0,0,0,0,0
98.65475,0,0,0,0,0,0
98.65841,0,0,0,0,0,0
98.66183,0,0,0,0,0,0
98.66545,0,0,0,0,0,0
98.66911,0,0,0,0,0,0
98.67267,0,0,0,0,0,0
98.6761,0,0,0,0,0,0
98.67973,0,0,0,0,0,0
98.6834,0,0,0,0,0,0
98.68693,0,0,0,0,0,0
98.69035,0,0,0,0,0,0
98.694,0,0,0,0,0,0
98.69858,0,0,0,0,0,0
98.70283,0,0,0,0,0,0
98.70626,0,0,0,0,0,0
98.70995,0,0,0,0,0,0
98.71436,0,0,0,0,0,0
98.71864,0,0,0,0,0,0
98.72197,0,0,0,0,0,0
98.72578,0,0,0,0,0,0
98.73075,0,0,0,0,0,0
98.7356,0,0,0,0,0,0
98.73908,0,0,0,0,0,0
98.74457,0,0,0,0,0,0
98.74909,0,0,0,0,0,0
98.75299,0,0,0,0,0,0
98.75622,0,0,0,0,0,0
98.76086,0,0,0,0,0,0
98.76553,0,0,0,0,0,0
98.76914,0,0,0,0,0,0
98.77274,0,0,0,0,0,0
98.77718,0,0,0,0,0,0
98.78138,0,0,0,0,0,0
98.78512,0,0,0,0,0,0
98.78865,0,0,0,0,0,0
98.79275,0,0,0,0,0,0
98.79684,0,0,0,0,0,0
98.79996,0,0,0,0,0,0
98.80396,0,0,0,0,0,0
98.80857,0,0,0,0,0,0
98.81291,0,0,0,0,0,0
98.81626,0,0,0,0,0,0
98.82006,0,0,0,0,0,0
98.82331,0,0,0,0,0,0
