time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
133.108,0,0,0,0,0,0
133.1115,0,0,0,0,0,0
133.1168,0,0,0,0,0,0
133.1212,0,0,0,0,0,0
133.1249,0,0,0,0,0,0
133.1286,0,0,0,0,0,0
133.1335,0,0,0,0,0,0
133.1378,0,0,0,0,0,0
133.1413,0,0,0,0,0,0
133.1452,0,0,0,0,0,0
133.1495,0,0,0,0,0,0
133.1538,0,0,0,0,0,0
133.1621,0,0,0,0,0,0
133.1665,0,0,0,0,0,0
133.1749,0,0,0,0,0,0
133.1795,0,0,0,0,0,0
133.1836,0,0,0,0,0,0
133.1878,0,0,0,0,0,0
133.1912,0,0,0,0,0,0
133.1968,0,0,0,0,0,0
133.2051,0,0,0,0,0,0
133.209,0,0,0,0,0,0
133.2138,0,0,0,0,0,0
133.2178,0,0,0,0,0,0
133.2217,0,0,0,0,0,0
133.2256,0,0,0,0,0,0
133.2297,0,0,0,0,0,0
133.234,0,0,0,0,0,0
133.2378,0,0,0,0,0,0
133.2413,0,0,0,0,0,0
133.2458,0,0,0,0,0,0
133.254,0,0,0,0,0,0
133.2577,0,0,0,0,0,0
133.2622,0,0,0,0,0,0
133.2666,0,0,0,0,0,0
133.2705,0,0,0,0,0,0
133.2746,0,0,0,0,0,0
133.2799,0,0,0,0,0,0
133.2841,0,0,0,0,0,0
133.2882,0,0,0,0,0,0
133.2924,0,0,0,0,0,0
133.2967,0,0,0,0,0,0
133.3005,0,0,0,0,0,0
133.305,0,0,0,0,0,0
133.3098,0,0,0,0,0,0
133.3144,0,0,0,0,0,0
133.3182,0,0,0,0,0,0
133.3218,0,0,0,0,0,0
133.3264,0,0,0,0,0,0
133.3309,0,0,0,0,0,0
133.3345,0,0,0,0,0,0
133.3381,0,0,0,0,0,0
133.3443,0,0,0,0,0,0
133.349,0,0,0,0,0,0
133.3528,0,0,0,0,0,0
133.3577,0,0,0,0,0,0
133.3625,0,0,0,0,0,0
133.3663,0,0,0,0,0,0
133.3702,0,0,0,0,0,0
133.3747,0,0,0,0,0,0
133.3797,0,0,0,0,0,0
133.3834,0,0,0,0,0,0
133.3878,0,0,0,0,0,0
133.3923,0,0,0,0,0,0
133.396,0,0,0,0,0,0
133.3997,0,0,0,0,0,0
133.4033,0,0,0,0,0,0
133.4071,0,0,0,0,0,0
133.4111,0,0,0,0,0,0
133.4149,0,0,0,0,0,0
133.4189,0,0,0,0,0,0
133.4229,0,0,0,0,0,0
133.4271,0,0,0,0,0,0
133.4305,0,0,0,0,0,0
133.4342,0,0,0,0,0,0
133.4388,0,0,0,0,0,0
133.4427,0,0,0,0,0,0
133.4466,0,0,0,0,0,0
133.4503,0,0,0,0,0,0
133.4547,0,0,0,0,0,0
133.4593,0,0,0,0,0,0
133.463,0,0,0,0,0,0
133.4665,0,0,0,0,0,0
133.4726,0,0,0,0,0,0
133.4767,0,0,0,0,0,0
133.4801,0,0,0,0,0,0
133.4836,0,0,0,0,0,0
133.4894,0,0,0,0,0,0
133.4938,0,0,0,0,0,0
133.4978,0,0,0,0,0,0
133.502,0,0,0,0,0,0
133.5068,0,0,0,0,0,0
133.5102,0,0,0,0,0,0
133.514,0,0,0,0,0,0
133.5181,0,0,0,0,0,0
133.5224,0,0,0,0,0,0
133.5262,0,0,0,0,0,0
133.53,0,0,0,0,0,0
133.5359,0,0,0,0,0,0
133.5395,0,0,0,0,0,0
133.5434,0,0,0,0,0,0
133.5484,0,0,0,0,0,0
133.5533,0,0,0,0,0,0
133.5572,0,0,0,0,0,0
133.5612,0,0,0,0,0,0
133.5658,0,0,0,0,0,0
133.5701,0,0,0,0,0,0
133.5738,0,0,0,0,0,0
133.5775,0,0,0,0,0,0
133.5822,0,0,0,0,0,0
133.5863,0,0,0,0,0,0
133.5898,0,0,0,0,0,0
133.5939,0,0,0,0,0,0
133.5979,0,0,0,0,0,0
133.6013,0,0,0,0,0,0
133.6053,0,0,0,0,0,0
133.609,0,0,0,0,0,0
133.6131,0,0,0,0,0,0
133.6167,0,0,0,0,0,0
133.6205,0,0,0,0,0,0
133.6247,0,0,0,0,0,0
133.6288,0,0,0,0,0,0
133.6326,0,0,0,0,0,0
133.6367,0,0,0,0,0,0
133.6404,0,0,0,0,0,0
133.6446,0,0,0,0,0,0
133.6485,0,0,0,0,0,0
133.6519,0,0,0,0,0,0
133.6554,0,0,0,0,0,0
133.6607,0,0,0,0,0,0
133.6648,0,0,0,0,0,0
133.6687,0,0,0,0,0,0
133.6722,0,0,0,0,0,0
133.6758,0,0,0,0,0,0
133.6795,0,0,0,0,0,0
133.683,0,0,0,0,0,0
133.6867,0,0,0,0,0,0
133.6904,0,0,0,0,0,0
133.6942,0,0,0,0,0,0
133.6981,0,0,0,0,0,0
133.7017,0,0,0,0,0,0
133.7061,0,0,0,0,0,0
133.7096,0,0,0,0,0,0
133.7135,0,0,0,0,0,0
133.7172,0,0,0,0,0,0
133.7215,0,0,0,0,0,0
133.726,0,0,0,0,0,0
133.73,0,0,0,0,0,0
133.7337,0,0,0,0,0,0
133.7375,0,0,0,0,0,0
133.7408,0,0,0,0,0,0
133.7447,0,0,0,0,0,0
133.7484,0,0,0,0,0,0
133.7524,0,0,0,0,0,0
133.7563,0,0,0,0,0,0
133.7601,0,0,0,0,0,0
133.7635,0,0,0,0,0,0
133.7674,0,0,0,0,0,0
133.7712,0,0,0,0,0,0
133.7749,0,0,0,0,0,0
133.7786,0,0,0,0,0,0
133.7821,0,0,0,0,0,0
133.7861,0,0,0,0,0,0
133.7897,0,0,0,0,0,0
133.7938,0,0,0,0,0,0
133.7974,0,0,0,0,0,0
133.801,0,0,0,0,0,0
133.8046,0,0,0,0,0,0
133.8081,0,0,0,0,0,0
133.8117,0,0,0,0,0,0
133.8161,0,0,0,0,0,0
133.82,0,0,0,0,0,0
133.8237,0,0,0,0,0,0
133.8273,0,0,0,0,0,0
133.8313,0,0,0,0,0,0
133.8355,0,0,0,0,0,0
133.8391,0,0,0,0,0,0
133.8428,0,0,0,0,0,0
133.8466,0,0,0,0,0,0
133.8504,0,0,0,0,0,0
133.8542,0,0,0,0,0,0
133.8575,0,0,0,0,0,0
133.8613,0,0,0,0,0,0
133.865,0,0,0,0,0,0
133.8685,0,0,0,0,0,0
133.8721,0,0,0,0,0,0
133.8758,0,0,0,0,0,0
133.8797,0,0,0,0,0,0
133.8832,0,0,0,0,0,0
133.8869,0,0,0,0,0,0
133.8903,0,0,0,0,0,0
133.8942,0,0,0,0,0,0
133.8983,0,0,0,0,0,0
133.9024,0,0,0,0,0,0
133.906,0,0,0,0,0,0
133.9101,0,0,0,0,0,0
133.9139,0,0,0,0,0,0
133.9175,0,0,0,0,0,0
133.9212,0,0,0,0,0,0
133.9251,0,0,0,0,0,0
133.9286,0,0,0,0,0,0
133.932,0,0,0,0,0,0
133.9359,0,0,0,0,0,0
133.9397,0,0,0,0,0,0
133.9443,0,0,0,0,0,0
133.9484,0,0,0,0,0,0
133.9526,0,0,0,0,0,0
133.9565,0,0,0,0,0,0
133.9606,0,0,0,0,0,0
133.9646,0,0,0,0,0,0
133.9682,0,0,0,0,0,0
133.9723,0,0,0,0,0,0
133.9763,0,0,0,0,0,0
133.9798,0,0,0,0,0,0
133.9832,0,0,0,0,0,0
133.9873,0,0,0,0,0,0
133.9908,0,0,0,0,0,0
133.9943,0,0,0,0,0,0
133.998,0,0,0,0,0,0
134.0017,0,0,0,0,0,0
134.006,0,0,0,0,0,0
134.0099,0,0,0,0,0,0
134.0137,0,0,0,0,0,0
134.0172,0,0,0,0,0,0
134.0209,0,0,0,0,0,0
134.0246,0,0,0,0,0,0
134.028,0,0,0,0,0,0
134.0316,0,0,0,0,0,0
134.036,0,0,0,0,0,0
134.0397,0,0,0,0,0,0
134.0436,0,0,0,0,0,0
134.0477,0,0,0,0,0,0
134.0512,0,0,0,0,0,0
134.0548,0,0,0,0,0,0
134.0583,0,0,0,0,0,0
134.0622,0,0,0,0,0,0
134.0666,0,0,0,0,0,0
134.0703,0,0,0,0,0,0
134.0739,0,0,0,0,0,0
134.0776,0,0,0,0,0,0
134.0827,0,0,0,0,0,0
134.0885,0,0,0,0,0,0
134.0961,0,0,0,0,0,0
134.1012,0,0,0,0,0,0
134.1053,0,0,0,0,0,0
134.1093,0,0,0,0,0,0
134.1131,0,0,0,0,0,0
134.117,0,0,0,0,0,0
134.1204,0,0,0,0,0,0
134.1242,0,0,0,0,0,0
134.1284,0,0,0,0,0,0
134.132,0,0,0,0,0,0
134.1361,0,0,0,0,0,0
134.1397,0,0,0,0,0,0
134.1434,0,0,0,0,0,0
134.1473,0,0,0,0,0,0
134.1514,0,0,0,0,0,0
134.156,0,0,0,0,0,0
134.1599,0,0,0,0,0,0
134.1634,0,0,0,0,0,0
134.1674,0,0,0,0,0,0
134.1711,0,0,0,0,0,0
134.1748,0,0,0,0,0,0
134.1787,0,0,0,0,0,0
134.1823,0,0,0,0,0,0
134.1861,0,0,0,0,0,0
134.19,0,0,0,0,0,0
134.1936,0,0,0,0,0,0
134.1971,0,0,0,0,0,0
134.2009,0,0,0,0,0,0
134.2045,0,0,0,0,0,0
134.208,0,0,0,0,0,0
134.2118,0,0,0,0,0,0
134.2162,0,0,0,0,0,0
134.2199,0,0,0,0,0,0
134.2236,0,0,0,0,0,0
134.2275,0,0,0,0,0,0
134.231,0,0,0,0,0,0
134.2349,0,0,0,0,0,0
134.2387,0,0,0,0,0,0
134.2423,0,0,0,0,0,0
134.2461,0,0,0,0,0,0
134.2503,0,0,0,0,0,0
134.2545,0,0,0,0,0,0
134.2584,0,0,0,0,0,0
134.2628,0,0,0,0,0,0
134.2672,0,0,0,0,0,0
134.2709,0,0,0,0,0,0
134.2745,0,0,0,0,0,0
134.2786,0,0,0,0,0,0
134.2824,0,0,0,0,0,0
134.2866,0,0,0,0,0,0
134.2905,0,0,0,0,0,0
134.2942,0,0,0,0,0,0
134.2982,0,0,0,0,0,0
134.3021,0,0,0,0,0,0
134.3058,0,0,0,0,0,0
134.3095,0,0,0,0,0,0
134.3138,0,0,0,0,0,0
134.3174,0,0,0,0,0,0
134.3213,0,0,0,0,0,0
134.3255,0,0,0,0,0,0
134.3294,0,0,0,0,0,0
134.3336,0,0,0,0,0,0
134.3379,0,0,0,0,0,0
134.3423,0,0,0,0,0,0
134.3464,0,0,0,0,0,0
134.3499,0,0,0,0,0,0
134.3538,0,0,0,0,0,0
134.3578,0,0,0,0,0,0
134.3616,0,0,0,0,0,0
134.3661,0,0,0,0,0,0
134.3698,0,0,0,0,0,0
134.374,0,0,0,0,0,0
134.3779,0,0,0,0,0,0
134.3812,0,0,0,0,0,0
134.3853,0,0,0,0,0,0
134.3895,0,0,0,0,0,0
134.3933,0,0,0,0,0,0
134.3971,0,0,0,0,0,0
134.4009,0,0,0,0,0,0
134.4048,0,0,0,0,0,0
134.4086,0,0,0,0,0,0
134.4122,0,0,0,0,0,0
134.4165,0,0,0,0,0,0
134.4205,0,0,0,0,0,0
134.4243,0,0,0,0,0,0
134.4279,0,0,0,0,0,0
134.4312,0,0,0,0,0,0
134.4354,0,0,0,0,0,0
134.4392,0,0,0,0,0,0
134.4426,0,0,0,0,0,0
134.4462,0,0,0,0,0,0
134.4501,0,0,0,0,0,0
134.4548,0,0,0,0,0,0
134.4594,0,0,0,0,0,0
134.463,0,0,0,0,0,0
134.4669,0,0,0,0,0,0
134.4719,0,0,0,0,0,0
134.4765,0,0,0,0,0,0
134.4802,0,0,0,0,0,0
134.4843,0,0,0,0,0,0
134.489,0,0,0,0,0,0
134.4929,0,0,0,0,0,0
134.497,0,0,0,0,0,0
134.5017,0,0,0,0,0,0
134.5061,0,0,0,0,0,0
134.5099,0,0,0,0,0,0
134.5141,0,0,0,0,0,0
134.518,0,0,0,0,0,0
134.5215,0,0,0,0,0,0
134.5249,0,0,0,0,0,0
134.5293,0,0,0,0,0,0
134.5332,0,0,0,0,0,0
134.5372,0,0,0,0,0,0
134.5408,0,0,0,0,0,0
134.5448,0,0,0,0,0,0
134.5486,0,0,0,0,0,0
134.5524,0,0,0,0,0,0
134.5571,0,0,0,0,0,0
134.561,0,0,0,0,0,0
134.5661,0,0,0,0,0,0
134.5709,0,0,0,0,0,0
134.5746,0,0,0,0,0,0
134.5789,0,0,0,0,0,0
134.5827,0,0,0,0,0,0
134.5873,0,0,0,0,0,0
134.591,0,0,0,0,0,0
134.5952,0,0,0,0,0,0
134.5986,0,0,0,0,0,0
134.603,0,0,0,0,0,0
134.6072,0,0,0,0,0,0
134.6109,0,0,0,0,0,0
134.6147,0,0,0,0,0,0
134.6193,0,0,0,0,0,0
134.6232,0,0,0,0,0,0
134.6271,0,0,0,0,0,0
134.6315,0,0,0,0,0,0
134.6351,0,0,0,0,0,0
134.6388,0,0,0,0,0,0
134.6426,0,0,0,0,0,0
134.6464,0,0,0,0,0,0
134.6497,0,0,0,0,0,0
134.6535,0,0,0,0,0,0
134.6571,0,0,0,0,0,0
134.6609,0,0,0,0,0,0
134.6649,0,0,0,0,0,0
134.6696,0,0,0,0,0,0
134.6736,0,0,0,0,0,0
134.6782,0,0,0,0,0,0
134.6827,0,0,0,0,0,0
134.687,0,0,0,0,0,0
134.6907,0,0,0,0,0,0
134.6953,0,0,0,0,0,0
134.7003,0,0,0,0,0,0
134.7043,0,0,0,0,0,0
134.7081,0,0,0,0,0,0
134.714,0,0,0,0,0,0
134.7177,0,0,0,0,0,0
134.7213,0,0,0,0,0,0
134.7261,0,0,0,0,0,0
134.7299,0,0,0,0,0,0
134.7338,0,0,0,0,0,0
134.7381,0,0,0,0,0,0
134.7415,0,0,0,0,0,0
134.7456,0,0,0,0,0,0
134.7493,0,0,0,0,0,0
134.7527,0,0,0,0,0,0
134.7565,0,0,0,0,0,0
134.7603,0,0,0,0,0,0
134.7644,0,0,0,0,0,0
134.7681,0,0,0,0,0,0
134.7716,0,0,0,0,0,0
134.7762,0,0,0,0,0,0
134.7797,0,0,0,0,0,0
134.7833,0,0,0,0,0,0
134.7872,0,0,0,0,0,0
134.7906,0,0,0,0,0,0
134.7947,0,0,0,0,0,0
134.7984,0,0,0,0,0,0
134.8018,0,0,0,0,0,0
134.8054,0,0,0,0,0,0
134.8093,0,0,0,0,0,0
134.8127,0,0,0,0,0,0
134.8162,0,0,0,0,0,0
134.8199,0,0,0,0,0,0
134.8234,0,0,0,0,0,0
134.827,0,0,0,0,0,0
134.8304,0,0,0,0,0,0
134.8342,0,0,0,0,0,0
134.8377,0,0,0,0,0,0
134.8415,0,0,0,0,0,0
134.8453,0,0,0,0,0,0
134.8486,0,0,0,0,0,0
134.8524,0,0,0,0,0,0
134.8568,0,0,0,0,0,0
134.8602,0,0,0,0,0,0
134.8638,0,0,0,0,0,0
134.8674,0,0,0,0,0,0
134.8709,0,0,0,0,0,0
134.8744,0,0,0,0,0,0
134.8779,0,0,0,0,0,0
134.8814,0,0,0,0,0,0
134.8858,0,0,0,0,0,0
134.8896,0,0,0,0,0,0
134.8936,0,0,0,0,0,0
134.8971,0,0,0,0,0,0
134.9009,0,0,0,0,0,0
134.9052,0,0,0,0,0,0
134.9086,0,0,0,0,0,0
134.9121,0,0,0,0,0,0
134.9158,0,0,0,0,0,0
134.9193,0,0,0,0,0,0
134.9228,0,0,0,0,0,0
134.9267,0,0,0,0,0,0
134.9301,0,0,0,0,0,0
134.9337,0,0,0,0,0,0
134.9377,0,0,0,0,0,0
134.9411,0,0,0,0,0,0
134.9449,0,0,0,0,0,0
134.9488,0,0,0,0,0,0
134.9525,0,0,0,0,0,0
134.9557,0,0,0,0,0,0
134.9592,0,0,0,0,0,0
134.9637,0,0,0,0,0,0
134.9677,0,0,0,0,0,0
134.9719,0,0,0,0,0,0
134.9757,0,0,0,0,0,0
134.9795,0,0,0,0,0,0
134.9834,0,0,0,0,0,0
134.9874,0,0,0,0,0,0
134.9908,0,0,0,0,0,0
134.9945,0,0,0,0,0,0
134.9981,0,0,0,0,0,0
135.0016,0,0,0,0,0,0
135.0058,0,0,0,0,0,0
135.0094,0,0,0,0,0,0
135.0132,0,0,0,0,0,0
135.0166,0,0,0,0,0,0
135.0201,0,0,0,0,0,0
135.0238,0,0,0,0,0,0
135.0277,0,0,0,0,0,0
135.0313,0,0,0,0,0,0
135.0349,0,0,0,0,0,0
135.0383,0,0,0,0,0,0
135.0421,0,0,0,0,0,0
135.0461,0,0,0,0,0,0
135.0492,0,0,0,0,0,0
135.0529,0,0,0,0,0,0
135.057,0,0,0,0,0,0
135.0609,0,0,0,0,0,0
135.0646,0,0,0,0,0,0
135.0682,0,0,0,0,0,0
135.0717,0,0,0,0,0,0
135.0754,0,0,0,0,0,0
135.0795,0,0,0,0,0,0
135.083,0,0,0,0,0,0
135.0871,0,0,0,0,0,0
135.0909,0,0,0,0,0,0
135.0951,0,0,0,0,0,0
135.0988,0,0,0,0,0,0
135.1028,0,0,0,0,0,0
135.1085,0,0,0,0,0,0
135.1131,0,0,0,0,0,0
135.1199,0,0,0,0,0,0
135.1253,0,0,0,0,0,0
135.1294,0,0,0,0,0,0
135.1337,0,0,0,0,0,0
135.1378,0,0,0,0,0,0
135.1412,0,0,0,0,0,0
135.1448,0,0,0,0,0,0
135.1484,0,0,0,0,0,0
135.1524,0,0,0,0,0,0
135.1559,0,0,0,0,0,0
135.1596,0,0,0,0,0,0
135.1634,0,0,0,0,0,0
135.1671,0,0,0,0,0,0
135.1711,0,0,0,0,0,0
135.1746,0,0,0,0,0,0
135.1781,0,0,0,0,0,0
135.1819,0,0,0,0,0,0
135.1866,0,0,0,0,0,0
135.1907,0,0,0,0,0,0
135.1943,0,0,0,0,0,0
135.198,0,0,0,0,0,0
135.2025,0,0,0,0,0,0
135.2074,0,0,0,0,0,0
135.2116,0,0,0,0,0,0
135.2153,0,0,0,0,0,0
135.219,0,0,0,0,0,0
135.2225,0,0,0,0,0,0
135.2269,0,0,0,0,0,0
135.2303,0,0,0,0,0,0
135.2339,0,0,0,0,0,0
135.2383,0,0,0,0,0,0
135.2418,0,0,0,0,0,0
135.2456,0,0,0,0,0,0
135.2492,0,0,0,0,0,0
135.2534,0,0,0,0,0,0
135.257,0,0,0,0,0,0
135.2606,0,0,0,0,0,0
135.2643,0,0,0,0,0,0
135.2677,0,0,0,0,0,0
135.2715,0,0,0,0,0,0
135.2757,0,0,0,0,0,0
135.2801,0,0,0,0,0,0
135.2839,0,0,0,0,0,0
135.2876,0,0,0,0,0,0
135.2916,0,0,0,0,0,0
135.2952,0,0,0,0,0,0
135.2988,0,0,0,0,0,0
135.3026,0,0,0,0,0,0
135.3065,0,0,0,0,0,0
135.3101,0,0,0,0,0,0
135.3134,0,0,0,0,0,0
135.3169,0,0,0,0,0,0
135.3208,0,0,0,0,0,0
135.3244,0,0,0,0,0,0
135.3279,0,0,0,0,0,0
135.3315,0,0,0,0,0,0
135.3352,0,0,0,0,0,0
135.3387,0,0,0,0,0,0
135.3428,0,0,0,0,0,0
135.3468,0,0,0,0,0,0
135.3509,0,0,0,0,0,0
135.3547,0,0,0,0,0,0
135.3584,0,0,0,0,0,0
135.362,0,0,0,0,0,0
135.3662,0,0,0,0,0,0
135.3706,0,0,0,0,0,0
135.3743,0,0,0,0,0,0
135.3783,0,0,0,0,0,0
135.3825,0,0,0,0,0,0
135.3866,0,0,0,0,0,0
135.3904,0,0,0,0,0,0
135.3968,0,0,0,0,0,0
135.4006,0,0,0,0,0,0
135.4042,0,0,0,0,0,0
135.4088,0,0,0,0,0,0
135.413,0,0,0,0,0,0
135.4169,0,0,0,0,0,0
135.421,0,0,0,0,0,0
135.4257,0,0,0,0,0,0
135.4304,0,0,0,0,0,0
135.4343,0,0,0,0,0,0
135.438,0,0,0,0,0,0
135.4414,0,0,0,0,0,0
135.4462,0,0,0,0,0,0
135.4499,0,0,0,0,0,0
135.4535,0,0,0,0,0,0
135.4578,0,0,0,0,0,0
135.4618,0,0,0,0,0,0
135.4655,0,0,0,0,0,0
135.4699,0,0,0,0,0,0
135.4749,0,0,0,0,0,0
135.4799,0,0,0,0,0,0
135.4833,0,0,0,0,0,0
135.4874,0,0,0,0,0,0
135.4918,0,0,0,0,0,0
135.4965,0,0,0,0,0,0
135.5003,0,0,0,0,0,0
135.5049,0,0,0,0,0,0
135.5088,0,0,0,0,0,0
135.5131,0,0,0,0,0,0
135.5166,0,0,0,0,0,0
135.5213,0,0,0,0,0,0
135.5279,0,0,0,0,0,0
135.532,0,0,0,0,0,0
135.5362,0,0,0,0,0,0
135.541,0,0,0,0,0,0
135.5452,0,0,0,0,0,0
135.5487,0,0,0,0,0,0
135.5538,0,0,0,0,0,0
135.5577,0,0,0,0,0,0
135.5615,0,0,0,0,0,0
135.5665,0,0,0,0,0,0
135.5707,0,0,0,0,0,0
135.5752,0,0,0,0,0,0
135.5786,0,0,0,0,0,0
135.5824,0,0,0,0,0,0
135.587,0,0,0,0,0,0
135.5909,0,0,0,0,0,0
135.5948,0,0,0,0,0,0
135.5988,0,0,0,0,0,0
135.6024,0,0,0,0,0,0
135.6062,0,0,0,0,0,0
135.6097,0,0,0,0,0,0
135.614,0,0,0,0,0,0
135.6187,0,0,0,0,0,0
135.6224,0,0,0,0,0,0
135.6261,0,0,0,0,0,0
135.6296,0,0,0,0,0,0
135.6333,0,0,0,0,0,0
135.6371,0,0,0,0,0,0
135.6403,0,0,0,0,0,0
135.6444,0,0,0,0,0,0
135.6479,0,0,0,0,0,0
135.6515,0,0,0,0,0,0
135.6553,0,0,0,0,0,0
135.659,0,0,0,0,0,0
135.6626,0,0,0,0,0,0
135.6681,0,0,0,0,0,0
135.6719,0,0,0,0,0,0
135.6762,0,0,0,0,0,0
135.6812,0,0,0,0,0,0
135.6852,0,0,0,0,0,0
135.6887,0,0,0,0,0,0
135.6926,0,0,0,0,0,0
135.6964,0,0,0,0,0,0
135.7005,0,0,0,0,0,0
135.704,0,0,0,0,0,0
135.7078,0,0,0,0,0,0
135.7123,0,0,0,0,0,0
135.7159,0,0,0,0,0,0
135.7198,0,0,0,0,0,0
135.7237,0,0,0,0,0,0
135.7273,0,0,0,0,0,0
135.7308,0,0,0,0,0,0
135.7345,0,0,0,0,0,0
135.7382,0,0,0,0,0,0
135.7421,0,0,0,0,0,0
135.7461,0,0,0,0,0,0
135.7498,0,0,0,0,0,0
135.7537,0,0,0,0,0,0
135.757,0,0,0,0,0,0
135.7609,0,0,0,0,0,0
135.7649,0,0,0,0,0,0
135.7686,0,0,0,0,0,0
135.7723,0,0,0,0,0,0
135.7762,0,0,0,0,0,0
135.7796,0,0,0,0,0,0
135.7831,0,0,0,0,0,0
135.7869,0,0,0,0,0,0
135.7902,0,0,0,0,0,0
135.7939,0,0,0,0,0,0
135.7973,0,0,0,0,0,0
135.8011,0,0,0,0,0,0
135.805,0,0,0,0,0,0
135.8084,0,0,0,0,0,0
135.812,0,0,0,0,0,0
135.8157,0,0,0,0,0,0
135.8196,0,0,0,0,0,0
135.8232,0,0,0,0,0,0
135.8271,0,0,0,0,0,0
135.8306,0,0,0,0,0,0
135.8342,0,0,0,0,0,0
135.8377,0,0,0,0,0,0
135.8413,0,0,0,0,0,0
135.8458,0,0,0,0,0,0
135.8499,0,0,0,0,0,0
135.8539,0,0,0,0,0,0
135.8575,0,0,0,0,0,0
135.8611,0,0,0,0,0,0
135.8652,0,0,0,0,0,0
135.869,0,0,0,0,0,0
135.8725,0,0,0,0,0,0
135.8762,0,0,0,0,0,0
135.8797,0,0,0,0,0,0
